Ticker,Name,Window,Passed,Signal_Level,Signal_Rank,Pass_Reason,Reject_Reason,Failed_Conditions,Conditions_Passed,Weekly_MA2_Warning,SMA25_Above_SMA75,SMA75_Up,Drop_OK,Return_OK,Green_Band_OK,Pull_Before_Latest,Rebound_Confirmed,Yellow_Band_OK,Weekly_MA2_OK,Peak_Date,Peak_High,Pullback_Date,Pullback_Low,Latest_Date,Latest_Close,Prev_Close,Return_%,Drop_From_Peak_%,Delta_from_Pull_%,SMA25,SMA75,SMA75_10d_Ago,"Within_(pull, +2%]","Within_(pull, +5%]",Data_Rows
1812.T,鹿島,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,2,True,False,False,False,True,False,True,False,False,False,2026-05-13,6751.0,2026-06-08,5296.0,2026-07-22,5598.0,5604.0,20.6,17.08,5.7,5822.92,5890.08,5939.49,False,False,
1812.T,鹿島,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,4,True,False,False,True,True,True,True,False,False,False,2026-07-06,6339.0,2026-07-17,5389.0,2026-07-22,5598.0,5604.0,13.24,11.69,3.88,5822.92,5890.08,5939.49,False,True,
1925.T,大和ハウス,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-04-28,4884.0,2026-06-02,4081.0,2026-07-22,4605.0,4639.0,6.06,5.71,12.84,4473.84,4578.93,4643.75,False,False,
1925.T,大和ハウス,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目日が最新日 | 前日終値超えなし,2,False,False,False,True,False,True,False,False,True,True,2026-07-17,4684.0,2026-07-22,4555.0,2026-07-22,4605.0,4639.0,1.72,1.69,1.1,4473.84,4578.93,4643.75,True,True,
1928.T,積水ハウス,60,False,,0,,SMA75下向き,SMA75下向き | Return<3% | 押し目日が最新日 | 前日終値超えなし,3,False,True,False,True,False,True,False,False,True,True,2026-07-17,3599.0,2026-07-22,3498.0,2026-07-22,3527.0,3549.0,2.04,2.0,0.83,3410.56,3410.37,3412.77,True,True,
1928.T,積水ハウス,30,False,,0,,SMA75下向き,SMA75下向き | Return<3% | 押し目日が最新日 | 前日終値超えなし,3,False,True,False,True,False,True,False,False,True,True,2026-07-17,3599.0,2026-07-22,3498.0,2026-07-22,3527.0,3549.0,2.04,2.0,0.83,3410.56,3410.37,3412.77,True,True,
1963.T,日揮HD,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-05-25,2927.5,2026-07-17,2149.0,2026-07-22,2289.0,2277.5,27.89,21.81,6.51,2467.24,2534.94,2524.33,False,False,
1963.T,日揮HD,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-06-18,2834.0,2026-07-17,2149.0,2026-07-22,2289.0,2277.5,23.81,19.23,6.51,2467.24,2534.94,2524.33,False,False,
5631.T,,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,True,False,False,False,True,False,True,True,False,False,2026-04-24,9973.0,2026-06-11,6694.0,2026-07-22,7507.0,7464.0,32.85,24.73,12.15,7897.6,8359.37,8574.31,False,False,
5631.T,,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き,5,True,False,False,True,True,True,True,True,False,False,2026-07-07,8697.0,2026-07-17,7182.0,2026-07-22,7507.0,7464.0,15.85,13.68,4.53,7897.6,8359.37,8574.31,False,True,
6103.T,,60,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-05-12,5200.0,2026-06-11,3810.0,2026-07-22,4890.0,4875.0,6.34,5.96,28.35,4747.2,4421.2,4262.53,False,False,
6103.T,,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-07-13,5150.0,2026-07-17,4650.0,2026-07-22,4890.0,4875.0,5.32,5.05,5.16,4747.2,4421.2,4262.53,False,False,
6113.T,,60,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-05-15,3224.0,2026-05-20,2550.0,2026-07-22,2866.5,2849.0,12.47,11.09,12.41,2989.76,2796.38,2710.61,False,False,
6113.T,,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-07-06,3200.0,2026-07-17,2720.0,2026-07-22,2866.5,2849.0,11.63,10.42,5.39,2989.76,2796.38,2710.61,False,False,
6273.T,SMC,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-05-14,86800.0,2026-06-11,58310.0,2026-07-22,71850.0,70460.0,20.81,17.22,23.22,72622.8,70508.8,69294.27,False,False,
6273.T,SMC,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-07-06,77260.0,2026-07-17,67250.0,2026-07-22,71850.0,70460.0,7.53,7.0,6.84,72622.8,70508.8,69294.27,False,False,
6301.T,コマツ,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | 押し目安値+5%外,5,False,False,True,True,True,False,True,True,False,True,2026-04-28,7353.0,2026-05-20,6124.0,2026-07-22,6447.0,6418.0,14.05,12.32,5.27,6453.6,6579.93,6565.59,False,False,
6301.T,コマツ,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75,6,False,False,True,True,True,True,True,True,False,True,2026-06-15,6845.0,2026-07-17,6178.0,2026-07-22,6447.0,6418.0,6.17,5.81,4.35,6453.6,6579.93,6565.59,False,True,
6302.T,住友重機,60,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-04-28,5780.0,2026-06-11,4650.0,2026-07-22,5218.0,5081.0,10.77,9.72,12.22,5266.68,5232.81,5210.13,False,False,
6302.T,住友重機,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-06-19,5748.0,2026-07-17,4858.0,2026-07-22,5218.0,5081.0,10.16,9.22,7.41,5266.68,5232.81,5210.13,False,False,
6305.T,日立建機,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-05-12,5765.0,2026-05-20,4882.0,2026-07-22,5294.0,5207.0,8.9,8.17,8.44,5295.96,5343.49,5370.92,False,False,
6305.T,日立建機,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き,5,False,False,False,True,True,True,True,True,False,True,2026-06-15,5600.0,2026-07-17,5042.0,2026-07-22,5294.0,5207.0,5.78,5.46,5.0,5295.96,5343.49,5370.92,False,True,
6326.T,クボタ,60,True,GREEN,2,🟢反発確認,,,7,False,True,True,True,True,True,True,True,False,True,2026-06-02,3010.0,2026-06-11,2634.5,2026-07-22,2763.5,2753.0,8.92,8.19,4.9,2750.16,2729.83,2705.33,False,True,
6326.T,クボタ,30,True,GREEN,2,🟢反発確認,,,7,False,True,True,True,True,True,True,True,False,True,2026-06-18,2913.0,2026-07-17,2635.5,2026-07-22,2763.5,2753.0,5.41,5.13,4.86,2750.16,2729.83,2705.33,False,True,
6361.T,荏原,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-19,6890.0,2026-07-17,5210.0,2026-07-22,5593.0,5587.0,23.19,18.82,7.35,6121.12,5601.75,5433.43,False,False,
6361.T,荏原,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-19,6890.0,2026-07-17,5210.0,2026-07-22,5593.0,5587.0,23.19,18.82,7.35,6121.12,5601.75,5433.43,False,False,
6367.T,ダイキン,60,True,YELLOW,1,🟡押し目接近,,,5,True,True,True,True,True,True,False,False,True,False,2026-07-07,26440.0,2026-07-22,24205.0,2026-07-22,24240.0,24520.0,9.08,8.32,0.14,24636.6,23298.47,22571.13,True,True,
6367.T,ダイキン,30,True,YELLOW,1,🟡押し目接近,,,5,True,True,True,True,True,True,False,False,True,False,2026-07-07,26440.0,2026-07-22,24205.0,2026-07-22,24240.0,24520.0,9.08,8.32,0.14,24636.6,23298.47,22571.13,True,True,
6471.T,日精工,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,True,False,False,False,True,False,True,True,False,False,2026-05-12,1405.0,2026-06-11,1042.0,2026-07-22,1133.5,1118.5,23.95,19.32,8.78,1162.1,1186.67,1188.39,False,False,
6471.T,日精工,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,True,False,False,True,True,False,True,True,False,False,2026-06-23,1232.0,2026-07-17,1065.0,2026-07-22,1133.5,1118.5,8.69,8.0,6.43,1162.1,1186.67,1188.39,False,False,
6472.T,NTN,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-05-13,487.0,2026-07-17,361.9,2026-07-22,385.0,384.4,26.49,20.94,6.38,405.2,397.12,390.11,False,False,
6472.T,NTN,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-23,456.3,2026-07-17,361.9,2026-07-22,385.0,384.4,18.52,15.63,6.38,405.2,397.12,390.11,False,False,
6473.T,ジェイテクト,60,True,GREEN,2,🟢反発確認,,,7,True,True,True,True,True,True,True,True,False,False,2026-07-06,2196.0,2026-07-17,1984.0,2026-07-22,2062.5,2050.5,6.47,6.08,3.96,2068.76,1960.85,1909.05,False,True,
6473.T,ジェイテクト,30,True,GREEN,2,🟢反発確認,,,7,True,True,True,True,True,True,True,True,False,False,2026-07-06,2196.0,2026-07-17,1984.0,2026-07-22,2062.5,2050.5,6.47,6.08,3.96,2068.76,1960.85,1909.05,False,True,
7004.T,,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-05-13,1515.0,2026-07-17,1142.0,2026-07-22,1216.0,1192.0,24.59,19.74,6.48,1293.76,1281.17,1253.6,False,False,
7004.T,,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-19,1487.0,2026-07-17,1142.0,2026-07-22,1216.0,1192.0,22.29,18.22,6.48,1293.76,1281.17,1253.6,False,False,
7011.T,,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-04-28,4823.0,2026-06-11,3404.0,2026-07-22,3892.0,3852.0,23.92,19.3,14.34,3804.0,4090.27,4192.09,False,False,
7011.T,,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-07-07,4146.0,2026-07-17,3626.0,2026-07-22,3892.0,3852.0,6.53,6.13,7.34,3804.0,4090.27,4192.09,False,False,
7013.T,,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,2,True,False,False,False,True,False,True,False,False,False,2026-05-08,3323.0,2026-06-11,2245.0,2026-07-22,2779.0,2780.0,19.58,16.37,23.79,2803.22,2859.38,2951.01,False,False,
7013.T,,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,True,False,False,True,True,False,True,False,False,False,2026-07-07,3150.0,2026-07-17,2626.0,2026-07-22,2779.0,2780.0,13.35,11.78,5.83,2803.22,2859.38,2951.01,False,False,
7012.T,,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,True,False,False,False,True,False,True,True,False,False,2026-05-26,3474.0,2026-07-17,2521.0,2026-07-22,2736.5,2676.0,26.95,21.23,8.55,2882.92,3023.01,3071.63,False,False,
7012.T,,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,True,False,False,False,True,False,True,True,False,False,2026-06-18,3427.0,2026-07-17,2521.0,2026-07-22,2736.5,2676.0,25.23,20.15,8.55,2882.92,3023.01,3071.63,False,False,
7832.T,バンナムHD,60,True,YELLOW,1,🟡押し目接近,,,5,False,True,True,True,True,True,False,False,True,True,2026-07-17,4256.0,2026-07-22,4055.0,2026-07-22,4095.0,4187.0,3.93,3.78,0.99,3903.28,3812.83,3805.13,True,True,
7832.T,バンナムHD,30,True,YELLOW,1,🟡押し目接近,,,5,False,True,True,True,True,True,False,False,True,True,2026-07-17,4256.0,2026-07-22,4055.0,2026-07-22,4095.0,4187.0,3.93,3.78,0.99,3903.28,3812.83,3805.13,True,True,
7911.T,凸版印刷,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-05-12,5706.0,2026-06-10,3918.0,2026-07-22,4794.0,4730.0,19.02,15.98,22.36,5004.64,4738.76,4688.05,False,False,
7911.T,凸版印刷,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,True,True,True,True,True,False,True,True,False,False,2026-07-07,5482.0,2026-07-17,4457.0,2026-07-22,4794.0,4730.0,14.35,12.55,7.56,5004.64,4738.76,4688.05,False,False,
7912.T,大日本印刷,60,False,,0,,押し目安値+5%外,押し目安値+5%外,5,True,True,True,True,True,False,True,False,False,False,2026-05-13,3279.0,2026-06-11,2501.5,2026-07-22,3153.0,3171.0,4.0,3.84,26.04,3001.48,2904.57,2869.41,False,False,
7912.T,大日本印刷,30,False,,0,,Return<3%,Return<3% | 前日終値超えなし,5,True,True,True,True,False,True,True,False,True,False,2026-07-16,3234.0,2026-07-17,3112.0,2026-07-22,3153.0,3171.0,2.57,2.5,1.32,3001.48,2904.57,2869.41,True,True,
7951.T,ヤマハ,60,False,,0,,Return<3%,Return<3% | 押し目日が最新日 | 前日終値超えなし,4,False,True,True,True,False,True,False,False,True,True,2026-07-17,1242.0,2026-07-22,1211.0,2026-07-22,1222.5,1223.5,1.6,1.57,0.95,1165.84,1148.81,1138.27,True,True,
7951.T,ヤマハ,30,False,,0,,Return<3%,Return<3% | 押し目日が最新日 | 前日終値超えなし,4,False,True,True,True,False,True,False,False,True,True,2026-07-17,1242.0,2026-07-22,1211.0,2026-07-22,1222.5,1223.5,1.6,1.57,0.95,1165.84,1148.81,1138.27,True,True,
3289.T,,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-05-12,1413.5,2026-06-02,1232.0,2026-07-22,1338.5,1346.5,5.6,5.31,8.64,1307.22,1326.81,1331.85,False,False,
3289.T,,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目安値+5%外,2,False,False,False,True,False,False,True,False,False,True,2026-06-15,1364.0,2026-06-26,1249.5,2026-07-22,1338.5,1346.5,1.91,1.87,7.12,1307.22,1326.81,1331.85,False,False,
8801.T,三井不,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-04-23,1767.5,2026-06-26,1430.0,2026-07-22,1557.0,1574.5,13.52,11.91,8.88,1518.66,1585.38,1610.92,False,False,
8801.T,三井不,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目安値+5%外,2,False,False,False,True,False,False,True,False,False,True,2026-06-11,1597.0,2026-06-26,1430.0,2026-07-22,1557.0,1574.5,2.57,2.5,8.88,1518.66,1585.38,1610.92,False,False,
8802.T,三菱地所,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-05-12,4607.0,2026-06-02,3789.0,2026-07-22,4204.0,4252.0,9.59,8.75,10.95,4134.04,4243.83,4281.51,False,False,
8802.T,三菱地所,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,4,False,False,False,True,True,True,True,False,False,True,2026-07-07,4371.0,2026-07-13,4095.0,2026-07-22,4204.0,4252.0,3.97,3.82,2.66,4134.04,4243.83,4281.51,False,True,
8804.T,東京建物,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-04-28,3666.0,2026-05-28,3083.0,2026-07-22,3484.0,3519.0,5.22,4.96,13.01,3354.0,3412.28,3451.93,False,False,
8804.T,東京建物,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,3528.0,,,,,,,,,,,,,,
8830.T,住友不,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,2,False,False,False,False,True,False,True,False,False,True,2026-05-13,4916.0,2026-06-09,3354.0,2026-07-22,3793.0,3844.0,29.61,22.84,13.09,3712.16,4072.97,4171.31,False,False,
8830.T,住友不,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,4,False,False,False,True,True,True,True,False,False,True,2026-07-07,3952.0,2026-07-09,3715.0,2026-07-22,3793.0,3844.0,4.19,4.02,2.1,3712.16,4072.97,4171.31,False,True,
9001.T,東武,60,False,,0,,Return<3%,Return<3% | 押し目日が最新日 | 前日終値超えなし,4,False,True,True,True,False,True,False,False,True,True,2026-07-21,3089.0,2026-07-22,2999.0,2026-07-22,3044.0,3061.0,1.48,1.46,1.5,2928.06,2872.56,2859.15,True,True,
9001.T,東武,30,False,,0,,Return<3%,Return<3% | 押し目日が最新日 | 前日終値超えなし,4,False,True,True,True,False,True,False,False,True,True,2026-07-21,3089.0,2026-07-22,2999.0,2026-07-22,3044.0,3061.0,1.48,1.46,1.5,2928.06,2872.56,2859.15,True,True,
9005.T,東急,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目日が最新日 | 前日終値超えなし,2,False,False,False,True,False,True,False,False,True,True,2026-07-21,1796.5,2026-07-22,1722.5,2026-07-22,1748.0,1763.5,2.77,2.7,1.48,1695.36,1712.01,1729.53,True,True,
9005.T,東急,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目日が最新日 | 前日終値超えなし,2,False,False,False,True,False,True,False,False,True,True,2026-07-21,1796.5,2026-07-22,1722.5,2026-07-22,1748.0,1763.5,2.77,2.7,1.48,1695.36,1712.01,1729.53,True,True,
9007.T,小田急,60,True,YELLOW,1,🟡押し目接近,,,5,False,True,True,True,True,True,False,False,True,True,2026-07-21,1774.0,2026-07-22,1693.5,2026-07-22,1719.5,1746.5,3.17,3.07,1.54,1684.58,1662.64,1653.56,True,True,
9007.T,小田急,30,True,YELLOW,1,🟡押し目接近,,,5,False,True,True,True,True,True,False,False,True,True,2026-07-21,1774.0,2026-07-22,1693.5,2026-07-22,1719.5,1746.5,3.17,3.07,1.54,1684.58,1662.64,1653.56,True,True,
9008.T,京王,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 反発未確認かつ押し目安値+2%外 | 押し目日が最新日 | 前日終値超えなし,2,False,False,False,True,False,True,False,False,False,True,2026-07-21,803.6,2026-07-22,775.1,2026-07-22,791.0,799.0,1.59,1.57,2.05,752.24,758.81,760.52,False,True,
